,rep,species,medium,OD,time,fold_change
4322,0,P_melaninogenica,M1,0.1,18,0.0
4323,0,P_melaninogenica,M1,0.1,24,0.0
4324,0,P_melaninogenica,M1,0.1,48,0.0
4325,1,P_melaninogenica,M1,0.1,8,0.0
4326,1,P_melaninogenica,M1,0.1,12,0.0
4327,1,P_melaninogenica,M1,0.1,18,0.0
4328,1,P_melaninogenica,M1,0.1,24,0.0
4329,1,P_melaninogenica,M1,0.1,48,0.0
4330,0,P_melaninogenica,M2,0.1,8,0.0
4331,0,P_melaninogenica,M2,0.1,12,0.0
4332,0,P_melaninogenica,M2,0.1,18,0.0
4333,0,P_melaninogenica,M2,0.1,24,0.0
4334,0,P_melaninogenica,M2,0.1,48,0.0
4335,1,P_melaninogenica,M2,0.1,8,0.0
4336,1,P_melaninogenica,M2,0.1,12,0.0
4337,1,P_melaninogenica,M2,0.1,18,0.0
4338,1,P_melaninogenica,M2,0.1,24,0.0
4339,1,P_melaninogenica,M2,0.1,48,0.0
4340,0,P_melaninogenica,M3,0.1,8,0.0
4341,0,P_melaninogenica,M3,0.1,12,0.0
4342,0,P_melaninogenica,M3,0.1,18,0.0
4343,0,P_melaninogenica,M3,0.1,24,0.0
4344,0,P_melaninogenica,M3,0.1,48,0.0
4345,1,P_melaninogenica,M3,0.1,8,0.0
4346,1,P_melaninogenica,M3,0.1,12,0.0
4347,1,P_melaninogenica,M3,0.1,18,0.0
4348,1,P_melaninogenica,M3,0.1,24,0.0
4349,1,P_melaninogenica,M3,0.1,48,0.0
4350,0,P_melaninogenica,M4,0.1,8,0.0
4351,0,P_melaninogenica,M4,0.1,12,0.0
4352,0,P_melaninogenica,M4,0.1,18,0.0
4353,0,P_melaninogenica,M4,0.1,24,0.0
4354,0,P_melaninogenica,M4,0.1,48,0.0
4355,1,P_melaninogenica,M4,0.1,8,0.0
4356,1,P_melaninogenica,M4,0.1,12,0.0
4357,1,P_melaninogenica,M4,0.1,18,0.0
4358,1,P_melaninogenica,M4,0.1,24,0.0
4359,1,P_melaninogenica,M4,0.1,48,0.0
4360,0,P_melaninogenica,M5,0.1,8,0.0
4361,0,P_melaninogenica,M5,0.1,12,0.0
4362,0,P_melaninogenica,M5,0.1,18,0.0
4363,0,P_melaninogenica,M5,0.1,24,0.0
4364,0,P_melaninogenica,M5,0.1,48,0.0
4365,1,P_melaninogenica,M5,0.1,8,0.0
4366,1,P_melaninogenica,M5,0.1,12,0.0
4367,1,P_melaninogenica,M5,0.1,18,0.0
4368,1,P_melaninogenica,M5,0.1,24,0.0
4369,1,P_melaninogenica,M5,0.1,48,0.0
4370,0,P_melaninogenica,M7,0.1,8,0.0
4371,0,P_melaninogenica,M7,0.1,12,0.0
4372,0,P_melaninogenica,M7,0.1,18,0.0
4373,0,P_melaninogenica,M7,0.1,24,0.0
4374,0,P_melaninogenica,M7,0.1,48,0.0
4375,1,P_melaninogenica,M7,0.1,8,0.0
4376,1,P_melaninogenica,M7,0.1,12,0.0
4377,1,P_melaninogenica,M7,0.1,18,0.0
4378,1,P_melaninogenica,M7,0.1,24,0.0
4379,1,P_melaninogenica,M7,0.1,48,0.0
4380,0,P_melaninogenica,M8,0.1,8,0.0
4381,0,P_melaninogenica,M8,0.1,12,0.0
4382,0,P_melaninogenica,M8,0.1,18,0.0
4383,0,P_melaninogenica,M8,0.1,24,0.0
4384,0,P_melaninogenica,M8,0.1,48,0.0
4385,1,P_melaninogenica,M8,0.1,8,0.0
4386,1,P_melaninogenica,M8,0.1,12,0.0
4387,1,P_melaninogenica,M8,0.1,18,0.0
4388,1,P_melaninogenica,M8,0.1,24,0.0
4389,1,P_melaninogenica,M8,0.1,48,0.0
4390,0,P_melaninogenica,M9,0.1,8,0.0
4391,0,P_melaninogenica,M9,0.1,12,0.0
4392,0,P_melaninogenica,M9,0.1,18,0.0
4393,0,P_melaninogenica,M9,0.1,24,0.0
4394,0,P_melaninogenica,M9,0.1,48,0.0
4395,1,P_melaninogenica,M9,0.1,8,0.0
4396,1,P_melaninogenica,M9,0.1,12,0.0
4397,1,P_melaninogenica,M9,0.1,18,0.0
4398,1,P_melaninogenica,M9,0.1,24,0.0
4399,1,P_melaninogenica,M9,0.1,48,0.0
4400,0,P_melaninogenica,M10,0.1,8,0.0
4401,0,P_melaninogenica,M10,0.1,12,0.0
4402,0,P_melaninogenica,M10,0.1,18,0.0
4403,0,P_melaninogenica,M10,0.1,24,0.0
4404,0,P_melaninogenica,M10,0.1,48,0.0
4405,1,P_melaninogenica,M10,0.1,8,0.0
4406,1,P_melaninogenica,M10,0.1,12,0.0
4407,1,P_melaninogenica,M10,0.1,18,0.0
4408,1,P_melaninogenica,M10,0.1,24,0.0
4409,1,P_melaninogenica,M10,0.1,48,0.0
4410,0,P_melaninogenica,M11,0.1,8,0.0
4411,0,P_melaninogenica,M11,0.1,12,0.0
4412,0,P_melaninogenica,M11,0.1,18,0.0
4413,0,P_melaninogenica,M11,0.1,24,0.0
4414,0,P_melaninogenica,M11,0.1,48,0.0
4415,1,P_melaninogenica,M11,0.1,8,0.0
4416,1,P_melaninogenica,M11,0.1,12,0.0
4417,1,P_melaninogenica,M11,0.1,18,0.0
4418,1,P_melaninogenica,M11,0.1,24,0.0
4419,1,P_melaninogenica,M11,0.1,48,0.0
4420,0,P_melaninogenica,M13,0.1,8,0.0
4421,0,P_melaninogenica,M13,0.1,12,0.0
4422,0,P_melaninogenica,M13,0.1,18,0.0
4423,0,P_melaninogenica,M13,0.1,24,0.0
4424,0,P_melaninogenica,M13,0.1,48,0.0
4425,1,P_melaninogenica,M13,0.1,8,0.0
4426,1,P_melaninogenica,M13,0.1,12,0.0
4427,1,P_melaninogenica,M13,0.1,18,0.0
4428,1,P_melaninogenica,M13,0.1,24,0.0
4429,1,P_melaninogenica,M13,0.1,48,0.0
4430,0,P_melaninogenica,M14,0.1,8,0.0
4431,0,P_melaninogenica,M14,0.1,12,0.0
4432,0,P_melaninogenica,M14,0.1,18,0.0
4433,0,P_melaninogenica,M14,0.1,24,0.0
4434,0,P_melaninogenica,M14,0.1,48,0.0
4435,1,P_melaninogenica,M14,0.1,8,0.0
4436,1,P_melaninogenica,M14,0.1,12,0.0
4437,1,P_melaninogenica,M14,0.1,18,0.0
4438,1,P_melaninogenica,M14,0.1,24,0.0
4439,1,P_melaninogenica,M14,0.1,48,0.0
4440,0,P_melaninogenica,M16,0.1,8,0.0
4441,0,P_melaninogenica,M16,0.1,12,0.0
4442,0,P_melaninogenica,M16,0.1,18,0.0
4443,0,P_melaninogenica,M16,0.1,24,0.0
4444,0,P_melaninogenica,M16,0.1,48,0.0
4445,0,R_gnavus,M1,0.1,8,0.0
4446,0,R_gnavus,M1,0.1,12,0.0
4447,0,R_gnavus,M1,0.1,18,0.0
4448,0,R_gnavus,M1,0.1,24,0.0
4449,0,R_gnavus,M1,0.1,48,0.0
4450,1,R_gnavus,M1,0.1,8,0.0
4451,1,R_gnavus,M1,0.1,12,0.0
4452,1,R_gnavus,M1,0.1,18,0.0
4453,1,R_gnavus,M1,0.1,24,0.0
4454,1,R_gnavus,M1,0.1,48,0.0
4455,2,R_gnavus,M1,0.1,8,0.0
4456,2,R_gnavus,M1,0.1,12,0.0
4457,2,R_gnavus,M1,0.1,18,0.0
4458,2,R_gnavus,M1,0.1,24,0.0
4459,2,R_gnavus,M1,0.1,48,0.0
4460,0,R_gnavus,M2,0.29589416491942067,8,1.9589416491942064
4461,0,R_gnavus,M2,0.5264895315301942,12,4.264895315301942
4462,0,R_gnavus,M2,0.6663669045300928,18,5.663669045300928
4463,0,R_gnavus,M2,0.6816330127679369,24,5.816330127679368
4464,0,R_gnavus,M2,0.6829999999999999,48,5.829999999999999
4465,1,R_gnavus,M2,0.2621349666218702,8,1.6213496662187017
4466,1,R_gnavus,M2,0.48715544995659354,12,3.8715544995659354
4467,1,R_gnavus,M2,0.6909647685167168,18,5.909647685167168
4468,1,R_gnavus,M2,0.7240601295920236,24,6.240601295920236
4469,1,R_gnavus,M2,0.728,48,6.279999999999999
4470,2,R_gnavus,M2,0.28888103049089403,8,1.8888103049089402
4471,2,R_gnavus,M2,0.5816486903518078,12,4.8164869035180775
4472,2,R_gnavus,M2,0.8490068195066857,18,7.490068195066857
4473,2,R_gnavus,M2,0.8887904033764802,24,7.887904033764801
4474,2,R_gnavus,M2,0.893,48,7.93
4475,0,R_gnavus,M3,0.23771357623064643,8,1.3771357623064642
4476,0,R_gnavus,M3,0.4729846926064356,12,3.729846926064356
4477,0,R_gnavus,M3,0.8464727552351557,18,7.464727552351557
4478,0,R_gnavus,M3,0.9539507958025604,24,8.539507958025604
4479,0,R_gnavus,M3,0.972,48,8.719999999999999
4480,1,R_gnavus,M3,0.2208251706389353,8,1.208251706389353
4481,1,R_gnavus,M3,0.4274509624395161,12,3.274509624395161
4482,1,R_gnavus,M3,0.8197688021530547,18,7.1976880215305465
4483,1,R_gnavus,M3,0.9657514784876217,24,8.657514784876216
4484,1,R_gnavus,M3,0.9954999999999999,48,8.954999999999998
4485,2,R_gnavus,M3,0.23909227837034167,8,1.3909227837034166
4486,2,R_gnavus,M3,0.4805079824135685,12,3.805079824135685
4487,2,R_gnavus,M3,0.8663992243125764,18,7.663992243125764
4488,2,R_gnavus,M3,0.9767427905622111,24,8.76742790562211
4489,2,R_gnavus,M3,0.995,48,8.95
4490,0,R_gnavus,M4,0.20120706378163805,8,1.0120706378163804
4491,0,R_gnavus,M4,0.33670045374981855,12,2.367004537498185
4492,0,R_gnavus,M4,0.5545966516831063,18,4.545966516831063
4493,0,R_gnavus,M4,0.6355721395610638,24,5.355721395610638
4494,0,R_gnavus,M4,0.655,48,5.55
4495,1,R_gnavus,M4,0.1820147653878441,8,0.820147653878441
4496,1,R_gnavus,M4,0.28781309126345983,12,1.8781309126345982
4497,1,R_gnavus,M4,0.49595991089309044,18,3.9595991089309046
4498,1,R_gnavus,M4,0.6049702896924118,24,5.049702896924118
4499,1,R_gnavus,M4,0.641,48,5.41
4500,2,R_gnavus,M4,0.21558162460463887,8,1.1558162460463886
4501,2,R_gnavus,M4,0.38490442469034836,12,2.8490442469034836
4502,2,R_gnavus,M4,0.6292465673593624,18,5.2924656735936235
4503,2,R_gnavus,M4,0.7006645508781519,24,6.006645508781519
4504,2,R_gnavus,M4,0.714,48,6.14
4505,0,R_gnavus,M5,0.2774424265905867,8,1.7744242659058669
4506,0,R_gnavus,M5,0.5900814247953581,12,4.900814247953581
4507,0,R_gnavus,M5,0.967134193734566,18,8.671341937345659
4508,0,R_gnavus,M5,1.0392577746406741,24,9.392577746406742
4509,0,R_gnavus,M5,1.048,48,9.48
4510,1,R_gnavus,M5,0.26262417205602506,8,1.6262417205602504
4511,1,R_gnavus,M5,0.551110687790103,12,4.51110687790103
4512,1,R_gnavus,M5,0.9415471852214788,18,8.415471852214788
4513,1,R_gnavus,M5,1.0282767139851943,24,9.282767139851943
4514,1,R_gnavus,M5,1.04,48,9.4
4515,2,R_gnavus,M5,0.27332166308066297,8,1.7332166308066295
4516,2,R_gnavus,M5,0.5875698940983609,12,4.875698940983609
4517,2,R_gnavus,M5,0.9981533584467249,18,8.981533584467249
4518,2,R_gnavus,M5,1.0832199481271736,24,9.832199481271736
4519,2,R_gnavus,M5,1.094,48,9.940000000000001
4520,0,R_gnavus,M7,0.24707048037751614,8,1.4707048037751613
4521,0,R_gnavus,M7,0.4830834325004848,12,3.830834325004848
4522,0,R_gnavus,M7,0.7826187070590823,18,6.826187070590823
4523,0,R_gnavus,M7,0.8498201917053665,24,7.498201917053665
4524,0,R_gnavus,M7,0.8594999999999999,48,7.594999999999999
4525,1,R_gnavus,M7,0.2267650525291918,8,1.267650525291918
4526,1,R_gnavus,M7,0.4315584273551941,12,3.3155842735519414
4527,1,R_gnavus,M7,0.7511449700310019,18,6.511449700310019
4528,1,R_gnavus,M7,0.8460808084884479,24,7.460808084884479
4529,1,R_gnavus,M7,0.863,48,7.63
4530,2,R_gnavus,M7,0.26931373577788686,8,1.6931373577788684
4531,2,R_gnavus,M7,0.5419675307996529,12,4.4196753079965285
4532,2,R_gnavus,M7,0.8614581764148534,18,7.614581764148534
4533,2,R_gnavus,M7,0.9255530842954076,24,8.255530842954077
4534,2,R_gnavus,M7,0.9339999999999999,48,8.34
4535,0,R_gnavus,M8,0.42092723453315783,8,3.2092723453315783
4536,0,R_gnavus,M8,0.8172823863598325,12,7.1728238635983255
4537,0,R_gnavus,M8,0.9901365213088976,18,8.901365213088976
4538,0,R_gnavus,M8,1.0018262498364876,24,9.018262498364876
4539,0,R_gnavus,M8,1.0025,48,9.024999999999999
4540,1,R_gnavus,M8,0.39292461207517904,8,2.9292461207517904
4541,1,R_gnavus,M8,0.7638927522310608,12,6.638927522310608
4542,1,R_gnavus,M8,0.9766074981326971,18,8.766074981326971
4543,1,R_gnavus,M8,0.9969169699010503,24,8.969169699010502
4544,1,R_gnavus,M8,0.9984999999999999,48,8.985
4545,2,R_gnavus,M8,0.4141549089275576,8,3.1415490892755757
4546,2,R_gnavus,M8,0.8248510808471277,12,7.248510808471276
4547,2,R_gnavus,M8,1.0935902161188387,18,9.935902161188386
4548,2,R_gnavus,M8,1.1233791527785313,24,10.23379152778531
4549,2,R_gnavus,M8,1.1260000000000001,48,10.26
4550,0,R_gnavus,M9,0.1,8,0.0
4551,0,R_gnavus,M9,0.1,12,0.0
4552,0,R_gnavus,M9,0.1,18,0.0
4553,0,R_gnavus,M9,0.1,24,0.0
4554,0,R_gnavus,M9,0.1,48,0.0
4555,1,R_gnavus,M9,0.1,8,0.0
4556,1,R_gnavus,M9,0.1,12,0.0
4557,1,R_gnavus,M9,0.1,18,0.0
4558,1,R_gnavus,M9,0.1,24,0.0
4559,1,R_gnavus,M9,0.1,48,0.0
4560,2,R_gnavus,M9,0.1,8,0.0
4561,2,R_gnavus,M9,0.1,12,0.0
4562,2,R_gnavus,M9,0.1,18,0.0
4563,2,R_gnavus,M9,0.1,24,0.0
4564,2,R_gnavus,M9,0.1,48,0.0
4565,0,R_gnavus,M10,0.18685114654260304,8,0.8685114654260303
4566,0,R_gnavus,M10,0.3119572053133805,12,2.1195720531338047
4567,0,R_gnavus,M10,0.5731259678089949,18,4.731259678089949
4568,0,R_gnavus,M10,0.7076477250559884,24,6.076477250559884
4569,0,R_gnavus,M10,0.748,48,6.4799999999999995
4570,1,R_gnavus,M10,0.19680349148693543,8,0.9680349148693542
4571,1,R_gnavus,M10,0.3405177831167694,12,2.405177831167694
4572,1,R_gnavus,M10,0.6131150603465725,18,5.131150603465724
4573,1,R_gnavus,M10,0.7303815617792632,24,6.303815617792631
4574,1,R_gnavus,M10,0.76,48,6.6
4575,2,R_gnavus,M10,0.22605428649613943,8,1.2605428649613941
4576,2,R_gnavus,M10,0.4160608939550018,12,3.160608939550018
4577,2,R_gnavus,M10,0.6814050623330318,18,5.814050623330318
4578,2,R_gnavus,M10,0.7535043768662538,24,6.535043768662538
4579,2,R_gnavus,M10,0.766,48,6.66
4580,0,R_gnavus,M11,0.16096528995505532,8,0.6096528995505531
4581,0,R_gnavus,M11,0.2386332062496339,12,1.386332062496339
4582,0,R_gnavus,M11,0.46293898851545356,18,3.6293898851545356
4583,0,R_gnavus,M11,0.7005365004078214,24,6.0053650040782145
4584,0,R_gnavus,M11,0.862,48,7.62
4585,1,R_gnavus,M11,0.1619084104967877,8,0.6190841049678769
4586,1,R_gnavus,M11,0.24140314126535542,12,1.414031412653554
4587,1,R_gnavus,M11,0.46893784461204047,18,3.6893784461204047
4588,1,R_gnavus,M11,0.7032388179041917,24,6.032388179041917
4589,1,R_gnavus,M11,0.856,48,7.56
4590,2,R_gnavus,M11,0.24996009115356993,8,1.4996009115356992
4591,2,R_gnavus,M11,0.28818786258269646,12,1.8818786258269644
4592,2,R_gnavus,M11,0.29515295780354794,18,1.9515295780354793
4593,2,R_gnavus,M11,0.2954840898976835,24,1.9548408989768347
4594,2,R_gnavus,M11,0.2955,48,1.9549999999999996
4595,0,R_gnavus,M13,0.1,8,0.0
4596,0,R_gnavus,M13,0.1,12,0.0
4597,0,R_gnavus,M13,0.1,18,0.0
4598,0,R_gnavus,M13,0.1,24,0.0
4599,0,R_gnavus,M13,0.1,48,0.0
4600,1,R_gnavus,M13,0.1,8,0.0
4601,1,R_gnavus,M13,0.1,12,0.0
4602,1,R_gnavus,M13,0.1,18,0.0
4603,1,R_gnavus,M13,0.1,24,0.0
4604,1,R_gnavus,M13,0.1,48,0.0
4605,2,R_gnavus,M13,0.1,8,0.0
4606,2,R_gnavus,M13,0.1,12,0.0
4607,2,R_gnavus,M13,0.1,18,0.0
4608,2,R_gnavus,M13,0.1,24,0.0
4609,2,R_gnavus,M13,0.1,48,0.0
4610,0,R_gnavus,M14,0.1,8,0.0
4611,0,R_gnavus,M14,0.1,12,0.0
4612,0,R_gnavus,M14,0.1,18,0.0
4613,0,R_gnavus,M14,0.1,24,0.0
4614,0,R_gnavus,M14,0.1,48,0.0
4615,1,R_gnavus,M14,0.1,8,0.0
4616,1,R_gnavus,M14,0.1,12,0.0
4617,1,R_gnavus,M14,0.1,18,0.0
4618,1,R_gnavus,M14,0.1,24,0.0
4619,1,R_gnavus,M14,0.1,48,0.0
4620,2,R_gnavus,M14,0.1,8,0.0
4621,2,R_gnavus,M14,0.1,12,0.0
4622,2,R_gnavus,M14,0.1,18,0.0
4623,2,R_gnavus,M14,0.1,24,0.0
4624,2,R_gnavus,M14,0.1,48,0.0
4625,0,R_gnavus,M16,0.1,8,0.0
4626,0,R_gnavus,M16,0.1,12,0.0
4627,0,R_gnavus,M16,0.1,18,0.0
4628,0,R_gnavus,M16,0.1,24,0.0
4629,0,R_gnavus,M16,0.1,48,0.0
4630,1,R_gnavus,M16,0.1,8,0.0
4631,1,R_gnavus,M16,0.1,12,0.0
4632,1,R_gnavus,M16,0.1,18,0.0
4633,1,R_gnavus,M16,0.1,24,0.0
4634,1,R_gnavus,M16,0.1,48,0.0
4635,0,S_flexneri,M1,0.1,8,0.0
4636,0,S_flexneri,M1,0.1,12,0.0
4637,0,S_flexneri,M1,0.1,18,0.0
4638,0,S_flexneri,M1,0.1,24,0.0
4639,0,S_flexneri,M1,0.1,48,0.0
4640,1,S_flexneri,M1,0.1,8,0.0
4641,1,S_flexneri,M1,0.1,12,0.0
4642,1,S_flexneri,M1,0.1,18,0.0
4643,1,S_flexneri,M1,0.1,24,0.0
4644,1,S_flexneri,M1,0.1,48,0.0
4645,0,S_flexneri,M2,0.6179980588747775,8,5.1799805887477754
4646,0,S_flexneri,M2,0.6179999993510974,12,5.1799999935109735
4647,0,S_flexneri,M2,0.6179999999999961,18,5.179999999999961
4648,0,S_flexneri,M2,0.618,24,5.18
4649,0,S_flexneri,M2,0.618,48,5.18
4650,1,S_flexneri,M2,0.6109935007139415,8,5.109935007139415
4651,1,S_flexneri,M2,0.6427802056458122,12,5.4278020564581215
4652,1,S_flexneri,M2,0.6439920663510945,18,5.439920663510945
4653,1,S_flexneri,M2,0.6439999485130621,24,5.43999948513062
4654,1,S_flexneri,M2,0.644,48,5.44
4655,0,S_flexneri,M3,0.40321657864057836,8,3.0321657864057836
4656,0,S_flexneri,M3,0.6191673079676988,12,5.191673079676988
4657,0,S_flexneri,M3,0.6937109684059553,18,5.9371096840595525
4658,0,S_flexneri,M3,0.6991318717601419,24,5.991318717601419
4659,0,S_flexneri,M3,0.6995,48,5.995
4660,1,S_flexneri,M3,0.3787176374494047,8,2.787176374494047
4661,1,S_flexneri,M3,0.6334689502932818,12,5.334689502932817
4662,1,S_flexneri,M3,0.7229993900046189,18,6.229993900046189
4663,1,S_flexneri,M3,0.7286743089160462,24,6.2867430891604625
4664,1,S_flexneri,M3,0.729,48,6.29
4665,0,S_flexneri,M4,0.3063774812122741,8,2.0637748121227406
4666,0,S_flexneri,M4,0.4550298002687254,12,3.550298002687254
4667,0,S_flexneri,M4,0.5238845629962383,18,4.238845629962383
4668,0,S_flexneri,M4,0.5312708432293586,24,4.312708432293586
4669,0,S_flexneri,M4,0.532,48,4.32
4670,1,S_flexneri,M4,0.37233467731027037,8,2.723346773102704
4671,1,S_flexneri,M4,0.5364956620524727,12,4.364956620524727
4672,1,S_flexneri,M4,0.5764221772842685,18,4.764221772842685
4673,1,S_flexneri,M4,0.578405438372848,24,4.7840543837284795
4674,1,S_flexneri,M4,0.5785,48,4.785
4675,0,S_flexneri,M5,0.836710473653265,8,7.36710473653265
4676,0,S_flexneri,M5,0.8633732418494376,12,7.633732418494376
4677,0,S_flexneri,M5,0.8639979300917504,18,7.639979300917504
4678,0,S_flexneri,M5,0.8639999931695688,24,7.639999931695687
4679,0,S_flexneri,M5,0.864,48,7.64
4680,1,S_flexneri,M5,0.768236588991728,8,6.682365889917279
4681,1,S_flexneri,M5,0.8721345223436336,12,7.7213452234363364
4682,1,S_flexneri,M5,0.8779412264655453,18,7.779412264655453
4683,1,S_flexneri,M5,0.8779994154268028,24,7.779994154268028
4684,1,S_flexneri,M5,0.878,48,7.78
4685,0,S_flexneri,M7,0.4147118878780722,8,3.1471188787807223
4686,0,S_flexneri,M7,0.6420204256830204,12,5.420204256830204
4687,0,S_flexneri,M7,0.7009847755080745,18,6.009847755080744
4688,0,S_flexneri,M7,0.7038670706824152,24,6.038670706824152
4689,0,S_flexneri,M7,0.704,48,6.039999999999999
4690,1,S_flexneri,M7,0.4316675554324063,8,3.316675554324063
4691,1,S_flexneri,M7,0.6724101162636332,12,5.724101162636332
4692,1,S_flexneri,M7,0.7330374659995604,18,6.330374659995604
4693,1,S_flexneri,M7,0.7358746401012924,24,6.358746401012924
4694,1,S_flexneri,M7,0.736,48,6.359999999999999
4695,0,S_flexneri,M8,0.5597692161595975,8,4.597692161595975
4696,0,S_flexneri,M8,0.7356450362589899,12,6.356450362589899
4697,0,S_flexneri,M8,0.7574613313798343,18,6.574613313798343
4698,0,S_flexneri,M8,0.7579874408219324,24,6.5798744082193235
4699,0,S_flexneri,M8,0.758,48,6.58
4700,1,S_flexneri,M8,0.590375064465436,8,4.90375064465436
4701,1,S_flexneri,M8,0.7813349635412393,12,6.8133496354123935
4702,1,S_flexneri,M8,0.8044529959066669,18,7.044529959066669
4703,1,S_flexneri,M8,0.8049877619510027,24,7.049877619510028
4704,1,S_flexneri,M8,0.8049999999999999,48,7.049999999999999
4705,0,S_flexneri,M9,0.1,8,0.0
4706,0,S_flexneri,M9,0.1,12,0.0
4707,0,S_flexneri,M9,0.1,18,0.0
4708,0,S_flexneri,M9,0.1,24,0.0
4709,0,S_flexneri,M9,0.1,48,0.0
4710,1,S_flexneri,M9,0.1,8,0.0
4711,1,S_flexneri,M9,0.1,12,0.0
4712,1,S_flexneri,M9,0.1,18,0.0
4713,1,S_flexneri,M9,0.1,24,0.0
4714,1,S_flexneri,M9,0.1,48,0.0
4715,0,S_flexneri,M10,0.2833859697515829,8,1.833859697515829
4716,0,S_flexneri,M10,0.4412838585668023,12,3.4128385856680232
4717,0,S_flexneri,M10,0.5119994402391239,18,4.119994402391239
4718,0,S_flexneri,M10,0.5184694326251816,24,4.184694326251816
4719,0,S_flexneri,M10,0.519,48,4.19
4720,1,S_flexneri,M10,0.40871261979678386,8,3.0871261979678386
4721,1,S_flexneri,M10,0.6176180536119955,12,5.176180536119955
4722,1,S_flexneri,M10,0.6694134103743534,18,5.694134103743534
4723,1,S_flexneri,M10,0.6718876779327999,24,5.718876779327999
4724,1,S_flexneri,M10,0.6719999999999999,48,5.719999999999999
4725,0,S_flexneri,M11,0.40059962860448817,8,3.0059962860448817
4726,0,S_flexneri,M11,0.628490068089252,12,5.28490068089252
4727,0,S_flexneri,M11,0.6924531143223699,18,5.924531143223699
4728,0,S_flexneri,M11,0.6958328216669225,24,5.958328216669225
4729,0,S_flexneri,M11,0.696,48,5.959999999999999
4730,1,S_flexneri,M11,0.3694865817714045,8,2.694865817714045
4731,1,S_flexneri,M11,0.6106927095106104,12,5.106927095106104
4732,1,S_flexneri,M11,0.6956923963482473,18,5.956923963482473
4733,1,S_flexneri,M11,0.701178639637901,24,6.0117863963790095
4734,1,S_flexneri,M11,0.7015,48,6.015
4735,0,S_flexneri,M13,0.23242436958131532,8,1.3242436958131532
4736,0,S_flexneri,M13,0.31169562421795627,12,2.1169562421795627
4737,0,S_flexneri,M13,0.3431667214013433,18,2.4316672140134328
4738,0,S_flexneri,M13,0.3462185936922986,24,2.462185936922986
4739,0,S_flexneri,M13,0.34650000000000003,48,2.4650000000000003
4740,1,S_flexneri,M13,0.23628786392992498,8,1.3628786392992498
4741,1,S_flexneri,M13,0.319133995797399,12,2.1913399579739896
4742,1,S_flexneri,M13,0.3640409628523371,18,2.640409628523371
4743,1,S_flexneri,M13,0.37059633978125117,24,2.705963397812512
4744,1,S_flexneri,M13,0.37150000000000005,48,2.7150000000000007
4745,0,S_flexneri,M14,0.4298561026341331,8,3.298561026341331
4746,0,S_flexneri,M14,0.471436679841143,12,3.7143667984114304
4747,0,S_flexneri,M14,0.47445354734049805,18,3.7445354734049805
4748,0,S_flexneri,M14,0.4744993011746037,24,3.744993011746037
4749,0,S_flexneri,M14,0.47450000000000003,48,3.7450000000000006
4750,1,S_flexneri,M14,0.48522294862006765,8,3.8522294862006765
4751,1,S_flexneri,M14,0.5014054966685445,12,4.014054966685445
4752,1,S_flexneri,M14,0.5019962662585785,18,4.019962662585785
4753,1,S_flexneri,M14,0.5019999765847128,24,4.019999765847128
4754,1,S_flexneri,M14,0.502,48,4.02
4755,0,S_flexneri,M16,0.1,8,0.0
4756,0,S_flexneri,M16,0.1,12,0.0
4757,0,S_flexneri,M16,0.1,18,0.0
4758,0,S_flexneri,M16,0.1,24,0.0
4759,0,S_flexneri,M16,0.1,48,0.0
4760,0,S_salivarius,M1,0.1,8,0.0
4761,0,S_salivarius,M1,0.1,12,0.0
4762,0,S_salivarius,M1,0.1,18,0.0
4763,0,S_salivarius,M1,0.1,24,0.0
4764,0,S_salivarius,M1,0.1,48,0.0
4765,1,S_salivarius,M1,0.1,8,0.0
4766,1,S_salivarius,M1,0.1,12,0.0
4767,1,S_salivarius,M1,0.1,18,0.0
4768,1,S_salivarius,M1,0.1,24,0.0
4769,1,S_salivarius,M1,0.1,48,0.0
4770,0,S_salivarius,M2,0.669120898228939,8,5.691208982289391
4771,0,S_salivarius,M2,0.9882255778177471,12,8.882255778177472
4772,0,S_salivarius,M2,1.0347882417102197,18,9.347882417102197
4773,0,S_salivarius,M2,1.0359707587704563,24,9.359707587704563
4774,0,S_salivarius,M2,1.036,48,9.36
4775,1,S_salivarius,M2,0.923418965215058,8,8.23418965215058
4776,1,S_salivarius,M2,0.9239982876828536,12,8.239982876828536
4777,1,S_salivarius,M2,0.923999999726347,18,8.239999997263471
4778,1,S_salivarius,M2,0.9239999999999562,24,8.239999999999561
4779,1,S_salivarius,M2,0.9239999999999999,48,8.239999999999998
4780,0,S_salivarius,M3,0.8817646423403784,8,7.817646423403784
4781,0,S_salivarius,M3,1.0248092330356617,12,9.248092330356616
4782,0,S_salivarius,M3,1.0329190607774144,18,9.329190607774143
4783,0,S_salivarius,M3,1.032999207062447,24,9.329992070624469
4784,0,S_salivarius,M3,1.0330000000000001,48,9.330000000000002
4785,1,S_salivarius,M3,1.0772973497858374,8,9.772973497858374
4786,1,S_salivarius,M3,1.0986541654804005,12,9.986541654804006
4787,1,S_salivarius,M3,1.0989993262959208,18,9.989993262959208
4788,1,S_salivarius,M3,1.0989999986880412,24,9.989999986880411
4789,1,S_salivarius,M3,1.099,48,9.99
4790,0,S_salivarius,M4,0.8097225400613104,8,7.0972254006131035
4791,0,S_salivarius,M4,0.9033619705360791,12,8.033619705360792
4792,0,S_salivarius,M4,0.907960290207858,18,8.079602902078578
